umich_user_id,hashed_session_cookie_id,server_timestamp,hashed_ip,user_agent,url,initial_referrer_url,browser_language,course_id,country_cd,region_cd,timezone,os,browser,key,value
0ea5cc6ff0ca76782e6c0a81f070cae9cf0971d9,67aeaede0738f24452327c34871463f0df2ad14f,Thu Jan 01 03:00:00 EST 2015,18408ad2c5c0688ea5c09af9f468780eac9f4db6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/5hVbj/contract-performance-review-and-evaluation,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB8QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=nOaQVMDjNcGwogTy9YK4DA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=jbFxMTxvkK2gQnbgTEs63Q&bvm=bv.82001339,d.cGU","fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,PF,V,Pacific/Tahiti,Mac OS X,Firefox,pageview,{}
0ea5cc6ff0ca76782e6c0a81f070cae9cf0971d9,67aeaede0738f24452327c34871463f0df2ad14f,Thu Jan 01 03:00:02 EST 2015,18408ad2c5c0688ea5c09af9f468780eac9f4db6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/supplement/NnHUS/suggested-readings,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB8QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=nOaQVMDjNcGwogTy9YK4DA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=jbFxMTxvkK2gQnbgTEs63Q&bvm=bv.82001339,d.cGU","fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,PF,V,Pacific/Tahiti,Mac OS X,Firefox,pageview,{}
5450de1c9e1874d613a9649a39352a10313a3b8f,d136ec74794fa1f8897f065b2377c891d18baa0b,Thu Jan 01 03:00:04 EST 2015,70fc3eb2f8ee1362c902a16875aa95ee1d7e8311,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",https://www.coursera.org/learn/negotiation-skills/lecture/el26b/a-dispute-resolution-or-deal-making-negotiation,,"it-IT, en-US",v0l76HmGEeSi3yIACzSGcw,IT,GE,Europe/Rome,Linux,Chrome,pageview,{}
0ea5cc6ff0ca76782e6c0a81f070cae9cf0971d9,67aeaede0738f24452327c34871463f0df2ad14f,Thu Jan 01 03:00:04 EST 2015,18408ad2c5c0688ea5c09af9f468780eac9f4db6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/5hVbj/contract-performance-review-and-evaluation,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB8QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=nOaQVMDjNcGwogTy9YK4DA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=jbFxMTxvkK2gQnbgTEs63Q&bvm=bv.82001339,d.cGU","fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,PF,V,Pacific/Tahiti,Mac OS X,Firefox,pageview,{}
25424b1007637699cf0c672edc7a64c2b65268fa,1f0971d7bd2f12a3c3a85ba8870b0e9d8d2b4515,Thu Jan 01 03:00:26 EST 2015,e3979d142d5e89fa418e94246c06380244af8791,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills,,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,US,CA,America/Los_Angeles,Windows 8.1,Chrome,pageview,{}
a95f04999ccf8fcd0f26fb0851745073a147e009,54cbc9f31590f6474470e6383cbebe873a886bb4,Thu Jan 01 03:00:34 EST 2015,9b90b5884c380ceade68c7a53cb2b7eb7d71af48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",https://www.coursera.org/learn/negotiation-skills/exam/b5WId/final-exam,,en-us,v0l76HmGEeSi3yIACzSGcw,CZ,JM,Europe/Prague,Mac OS X,Safari,pageview,{}
4ea0a18ab02a30290dda02bdb2da8a7a6a469245,1e86f379401775771d13576803485e4ae71d6289,Thu Jan 01 03:00:42 EST 2015,8795ecd8d6d73a7ae74052696b2d9cf011972f46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/insidetheinternet/lecture/X3vkG/doug-van-houweling-nsfnet,https://blu179.mail.live.com/?tid=cm-fwr30aJ5BGkjgAcxO2nYA2&fid=flinbox,"en-US,en;q=0.5",2UHGXkNtEeSfwCIACxeXRw,US,CA,America/Los_Angeles,Windows 7,Firefox,pageview,{}
25424b1007637699cf0c672edc7a64c2b65268fa,1f0971d7bd2f12a3c3a85ba8870b0e9d8d2b4515,Thu Jan 01 03:00:44 EST 2015,e3979d142d5e89fa418e94246c06380244af8791,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/outline,,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,US,CA,America/Los_Angeles,Windows 8.1,Chrome,pageview,{}
44185055eece5d1bc7986d743d240a7633d968ff,c13cb2cdb6e7ebbc4e1e434a29e449e221f3c5d3,Thu Jan 01 03:01:19 EST 2015,3fc4059d61afa8089bd3753aaa6be568e848c95b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/insidetheinternet/outline,https://www.google.com/,"en-US,en;q=0.8",2UHGXkNtEeSfwCIACxeXRw,US,TX,America/Chicago,Windows 7,Chrome,pageview,{}
005aa91c779e6fe84b49398793dbda670dd6c352,4e459fb2bc2cef1844be08ed0956defc5a2903f0,Thu Jan 01 03:01:32 EST 2015,74aa3722f6f0388b18ffe5eec9f02f1810f7f3ee,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENGB; rv:11.0) like Gecko,https://www.coursera.org/learn/negotiation-skills/outline,https://uk-mg42.mail.yahoo.com/neo/launch?.rand=6ngnbir6p7jl0,en-GB,v0l76HmGEeSi3yIACzSGcw,NO,16,Europe/Oslo,Windows 7,IE,pageview,{}
005aa91c779e6fe84b49398793dbda670dd6c352,4e459fb2bc2cef1844be08ed0956defc5a2903f0,Thu Jan 01 03:02:24 EST 2015,74aa3722f6f0388b18ffe5eec9f02f1810f7f3ee,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENGB; rv:11.0) like Gecko,https://www.coursera.org/learn/negotiation-skills/exam/b5WId/final-exam,https://uk-mg42.mail.yahoo.com/neo/launch?.rand=6ngnbir6p7jl0,en-GB,v0l76HmGEeSi3yIACzSGcw,NO,16,Europe/Oslo,Windows 7,IE,pageview,{}
005aa91c779e6fe84b49398793dbda670dd6c352,4e459fb2bc2cef1844be08ed0956defc5a2903f0,Thu Jan 01 03:02:29 EST 2015,74aa3722f6f0388b18ffe5eec9f02f1810f7f3ee,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENGB; rv:11.0) like Gecko,https://www.coursera.org/learn/negotiation-skills/outline,https://uk-mg42.mail.yahoo.com/neo/launch?.rand=6ngnbir6p7jl0,en-GB,v0l76HmGEeSi3yIACzSGcw,NO,16,Europe/Oslo,Windows 7,IE,pageview,{}
bb116a9af763fa2f53139c1dfa851c760a667169,7ddb832b815685736d5ae2f9c7643f17aebe7182,Thu Jan 01 03:03:44 EST 2015,7708a07814cdec58094b42408fabcad34800869b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/Vl1rf/using-power-in-negotiations,https://www.google.de/,"de-DE,de;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,DE,HE,Europe/Berlin,Windows 7,Chrome,pageview,{}
e996e19bc246066a26ed666c53bab9b78c0df08a,5cbb4c477ac4d403634badcdfb56e337c6f3bb3a,Thu Jan 01 03:03:48 EST 2015,7bbfdc57215184c3839a750fa8980743c5f42228,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/outline,https://www.google.com.eg/,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,EG,,Africa/Cairo,Windows 7,Chrome,pageview,{}
95cffc5948af183853735930299a0bc48c1cdc6c,e0f1598cc697187a9ab35f12562f7ad7ce2dcc2a,Thu Jan 01 03:04:10 EST 2015,1f280e42265dffbc7464f7e0922c17370910fdd4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/insidetheinternet/lecture/hZzwh/bonus-office-hours-ann-arbor-michigan-usa,https://www.google.com/,"en-US,en;q=0.8",2UHGXkNtEeSfwCIACxeXRw,US,,,Mac OS X,Chrome,pageview,{}
0ea5cc6ff0ca76782e6c0a81f070cae9cf0971d9,67aeaede0738f24452327c34871463f0df2ad14f,Thu Jan 01 03:00:06 EST 2015,18408ad2c5c0688ea5c09af9f468780eac9f4db6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/mqVC6/mediation-conclusion,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB8QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=nOaQVMDjNcGwogTy9YK4DA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=jbFxMTxvkK2gQnbgTEs63Q&bvm=bv.82001339,d.cGU","fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,PF,V,Pacific/Tahiti,Mac OS X,Firefox,pageview,{}
17c1eed00cc46d9dfe62d95570d1b8e8846d5239,2285f0a0087920291134f157ae2b000ba64b393a,Thu Jan 01 03:00:07 EST 2015,d50dfc3839f658097a7a2b249ca9576efeb68c85,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",https://www.coursera.org/learn/negotiation-skills,,"ru-RU,ru;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,BY,HM,Europe/Minsk,Windows 7,Opera,pageview,{}
0ea5cc6ff0ca76782e6c0a81f070cae9cf0971d9,67aeaede0738f24452327c34871463f0df2ad14f,Thu Jan 01 03:00:09 EST 2015,18408ad2c5c0688ea5c09af9f468780eac9f4db6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/5hVbj/contract-performance-review-and-evaluation,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB8QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=nOaQVMDjNcGwogTy9YK4DA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=jbFxMTxvkK2gQnbgTEs63Q&bvm=bv.82001339,d.cGU","fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,PF,V,Pacific/Tahiti,Mac OS X,Firefox,pageview,{}
90e1b71e4948330711a9bb9f2df6818532945829,3082f82c66a577f54e3e0ce4f1671047e21b7980,Thu Jan 01 03:00:17 EST 2015,6ed467a5d5f2ec846a467fe0755171265f7daeab,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,https://www.coursera.org/learn/negotiation-skills/lecture/75Tqz/your-batna-in-a-dispute-resolution-negotiation,,"en-US,en;q=0.5",v0l76HmGEeSi3yIACzSGcw,US,CA,America/Los_Angeles,Windows 8.1,IE,pageview,{}
81f41b99410e89adfd934416faf87e361da5815f,7de0afe50af895c1263819be547c10c6650e0dbb,Thu Jan 01 03:00:47 EST 2015,c2101730393547a1fa497fdf2cf7773c7666e010,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/c5G27/business-vs-legal-objectives-in-contracting,,"en-US,en;q=0.8,es;q=0.6",v0l76HmGEeSi3yIACzSGcw,US,FL,America/New_York,Windows 7,Chrome,pageview,{}
005aa91c779e6fe84b49398793dbda670dd6c352,4e459fb2bc2cef1844be08ed0956defc5a2903f0,Thu Jan 01 03:00:52 EST 2015,74aa3722f6f0388b18ffe5eec9f02f1810f7f3ee,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENGB; rv:11.0) like Gecko,https://www.coursera.org/learn/negotiation-skills,https://uk-mg42.mail.yahoo.com/neo/launch?.rand=6ngnbir6p7jl0,en-GB,v0l76HmGEeSi3yIACzSGcw,NO,16,Europe/Oslo,Windows 7,IE,pageview,{}
fa5a26c846e2b93a84c3e04a00215d3dc71bb6a4,0b42fdb57ee661987ff0b5f61ac6233ffc690e10,Thu Jan 01 03:00:58 EST 2015,d63bcc2c19c3fef8fe412d0c2f741285ae904514,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,https://www.coursera.org/learn/negotiation-skills/lecture/KKMyw/getting-to-know-the-other-side,,en-AU,v0l76HmGEeSi3yIACzSGcw,AU,QLD,Australia/Brisbane,Windows 7,IE,pageview,{}
